Snapshot,P_Disk,P_Irr,P_Spheroid,SubhaloID
67,0.9376217,0.22316337,0.14709657,466622
67,0.89598286,0.34129316,0.26595563,466896
67,0.9207839,0.26980907,0.2068871,467140
67,0.50335693,0.074011,0.75361216,467482
67,0.7992888,0.37484705,0.034368396,467602
67,0.68795264,0.08655095,0.5361289,467845
67,0.9596226,0.34608227,0.14889243,468292
67,0.4808788,0.10009819,0.4688161,468452
67,0.92947745,0.13432696,0.5680929,468676
67,0.9684956,0.22190884,0.31262678,468882
67,0.83682513,0.19317093,0.15177679,469094
67,0.45306346,0.039126396,0.57153445,469302
67,0.880932,0.17224261,0.061151385,469424
67,0.92479575,0.33816227,0.423531,469425
67,0.92186046,0.2905913,0.1304501,469661
67,0.60569555,0.047930002,0.8004591,469795
67,0.6011354,0.22777021,0.4204458,469993
67,0.9155604,0.37859958,0.13007307,469994
67,0.9046811,0.30472055,0.31007016,470206
67,0.36757874,0.5743272,0.005551219,470408
67,0.92524683,0.35842675,0.041494817,470623
67,0.96117437,0.39120853,0.053284287,470835
67,0.7697045,0.6457009,0.07450253,471072
67,0.8520055,0.40085226,0.24776065,471073
67,0.9565786,0.4495977,0.024220139,471346
67,0.48407188,0.050647587,0.63170415,471497
67,0.81966805,0.6062923,0.060921997,471646
67,0.8360543,0.3437628,0.027093083,471647
67,0.8988029,0.17083016,0.19614166,471888
67,0.50126046,0.0975388,0.52091646,472105
67,0.95279634,0.28894055,0.06600234,472270
67,0.73569477,0.14641011,0.75840306,472438
67,0.90066195,0.61027414,0.0334422,472619
67,0.9340857,0.22907636,0.3686211,472842
67,0.8296447,0.5103738,0.02887243,472951
67,0.9404384,0.14037049,0.57671773,473058
67,0.9593972,0.1815199,0.19072565,473227
67,0.82296836,0.39828753,0.17370608,473453
67,0.78232825,0.10764733,0.64924794,473454
67,0.7720673,0.12202051,0.63897586,473810
67,0.8730683,0.3487035,0.17639154,473938
67,0.88945603,0.18799162,0.06611994,474181
67,0.9202802,0.26335886,0.21117368,474363
67,0.84638476,0.32172838,0.3498618,474546
67,0.5552928,0.9363979,0.2979473,474547
67,0.9461258,0.23768413,0.13577914,474796
67,0.7643962,0.14695325,0.25817895,474982
67,0.86575985,0.47083652,0.28184813,475144
67,0.8726562,0.33701122,0.058767825,475435
67,0.94628036,0.36233792,0.030996948,475626
67,0.95001507,0.1518786,0.21288309,475810
67,0.861072,0.17690176,0.67115545,475986
67,0.8942054,0.12260133,0.4961153,476075
67,0.7542524,0.43750203,0.035710007,476076
67,0.9312925,0.28818545,0.06039515,476230
67,0.8426982,0.6319326,0.003455251,476450
67,0.8979558,0.34375942,0.026190609,476656
67,0.94012594,0.1312437,0.3466494,476657
67,0.9422512,0.16893113,0.23267612,476750
67,0.9248394,0.21742883,0.5769726,476889
67,0.54141,0.7746278,0.036507875,476890
67,0.8309691,0.32835844,0.036343753,477098
67,0.79334146,0.48359817,0.1063278,477099
67,0.93346596,0.20875704,0.22685796,477343
67,0.43044582,0.15883571,0.10611993,477344
67,0.9340918,0.26372114,0.03204435,477583
67,0.9363121,0.3602453,0.13469586,477876
67,0.9332386,0.34933388,0.037491977,478031
67,0.81080174,0.48679465,0.032554895,478150
67,0.920202,0.25523064,0.10661161,478375
67,0.8356335,0.4621053,0.064267576,478569
67,0.943388,0.19564474,0.08414832,478789
67,0.9102716,0.27188587,0.060991973,478992
67,0.8456905,0.15725541,0.3174652,479239
67,0.7563506,0.6489003,0.008963466,479317
67,0.91439533,0.44381943,0.25833967,479505
67,0.73873967,0.7147373,0.23129937,479506
67,0.93332946,0.23161635,0.16550788,479714
67,0.9369053,0.50977767,0.03137979,479715
67,0.855677,0.35653627,0.33491483,479990
67,0.86472845,0.3372977,0.2885877,479991
67,0.7439823,0.22327468,0.42838433,480204
67,0.9447118,0.16792989,0.3969974,480517
67,0.9658582,0.23536089,0.1126433,480695
67,0.8537507,0.5262488,0.022628605,480833
67,0.93698406,0.39094773,0.046906352,480993
67,0.9553912,0.12665695,0.3741715,481201
67,0.8793525,0.30137688,0.07599276,481333
67,0.9062747,0.20790291,0.1315394,481453
67,0.6484456,0.08219245,0.72236454,481454
67,0.71274424,0.645646,0.04480931,481640
67,0.975096,0.12774152,0.34561813,481862
67,0.96503496,0.3664742,0.04705009,482082
67,0.9455297,0.43575612,0.024007201,482201
67,0.9430142,0.14839345,0.50678456,482366
67,0.6853182,0.59717536,0.025327832,482532
67,0.8653447,0.1674887,0.5662896,482719
67,0.8823638,0.37074566,0.08180499,482967
67,0.95942724,0.27089956,0.20409516,483109
67,0.8285056,0.703647,0.07330555,483110
67,0.7026845,0.597246,0.025464773,483324
67,0.9789771,0.44749388,0.027118951,483558
67,0.9226558,0.12733969,0.11812225,483739
67,0.99064654,0.178096,0.6420036,483867
67,0.9564889,0.09721035,0.10343456,483868
67,0.9478282,0.21986023,0.36447412,484060
67,0.71098584,0.35810477,0.06779775,484177
67,0.9738933,0.33117136,0.24800903,484400
67,0.6297157,0.228313,0.29567412,484567
67,0.7325413,0.6381538,0.02729401,484568
67,0.9208181,0.3076219,0.14258388,484783
67,0.85399646,0.08697426,0.6489353,484890
67,0.917342,0.22875375,0.14599752,485083
67,0.9027936,0.04770145,0.71498734,485084
67,0.96166456,0.41949195,0.046848297,485263
67,0.97817457,0.17762327,0.65042335,485357
67,0.85550886,0.29771084,0.08986047,485358
67,0.935992,0.13135481,0.06971192,485629
67,0.9343631,0.23697177,0.39544502,485901
67,0.50408316,0.060682327,0.7418397,486068
67,0.78957844,0.15303996,0.33095258,486069
67,0.9582803,0.2546739,0.19907716,486254
67,0.93092155,0.3136971,0.17128468,486454
67,0.8187126,0.037553668,0.7054678,486669
67,0.9211579,0.36802983,0.052138835,486798
67,0.88603735,0.23013473,0.10764539,486942
67,0.9293052,0.24345839,0.2575544,487159
67,0.9165778,0.28888243,0.036172837,487276
67,0.88272977,0.19225216,0.1528615,487422
67,0.7720628,0.059276164,0.38898468,487599
67,0.9114995,0.11847922,0.311194,487796
67,0.9416734,0.13910732,0.38029933,487910
67,0.50286824,0.11638221,0.49171445,488076
67,0.93575346,0.48650858,0.02786538,488251
67,0.95000136,0.5102208,0.04655868,488455
67,0.47870174,0.028394073,0.5214399,488563
67,0.779158,0.3874423,0.02864182,488691
67,0.85551006,0.11979112,0.15537837,488864
67,0.6302834,0.90005946,0.025005698,489023
67,0.94010836,0.35905284,0.032452315,489211
67,0.81012845,0.10056761,0.38428345,489382
67,0.86984605,0.42667097,0.06479186,489805
67,0.9600811,0.1499483,0.2671129,489908
67,0.7785321,0.119041264,0.35842454,490022
67,0.86521685,0.3086235,0.1386703,490221
67,0.87256366,0.09796351,0.7163471,490403
67,0.7847768,0.19426712,0.71096224,490537
67,0.9075099,0.26279408,0.3493078,490662
67,0.92006993,0.64094603,0.014142513,490854
67,0.91979736,0.36001083,0.056812406,491055
67,0.5915123,0.18682668,0.28597403,491210
67,0.48460802,0.04913339,0.4917025,491211
67,0.94794583,0.44347507,0.047255784,491370
67,0.81258667,0.3473174,0.102365375,491550
67,0.7773992,0.5059182,0.1460984,491551
67,0.8084824,0.09921032,0.40204382,491755
67,0.8729214,0.07006851,0.7730039,491964
67,0.5181682,0.53961754,0.022038698,491965
67,0.95915115,0.15857267,0.37068677,492045
67,0.75354314,0.29499057,0.07908645,492191
67,0.7954448,0.17270952,0.34323874,492399
67,0.92491317,0.17354044,0.42116755,492549
67,0.85532963,0.2208184,0.044011533,492768
67,0.8764096,0.3191608,0.33547786,492889
67,0.9476873,0.15689254,0.34511125,492890
67,0.2182534,0.05079335,0.8065717,493048
67,0.6206691,0.51648223,0.6359199,493049
67,0.9528158,0.25934988,0.14330667,493183
67,0.7222728,0.19125533,0.316023,493336
67,0.761583,0.6501294,0.00961405,493500
67,0.9705567,0.3592547,0.081285775,493681
67,0.81360704,0.29201195,0.06595418,493805
67,0.94790494,0.12316778,0.4264766,493931
67,0.9537517,0.46307284,0.030409485,494069
67,0.8877677,0.6772451,0.04502788,494170
67,0.95175874,0.21818194,0.12343085,494448
67,0.9120647,0.4056595,0.06321913,494602
67,0.79827225,0.33917922,0.134292,494790
67,0.90960586,0.449057,0.022087693,494928
67,0.75376725,0.19728827,0.55026376,495042
67,0.8658184,0.45815474,0.015124708,495260
67,0.92239517,0.15024108,0.7200111,495393
67,0.918894,0.38115287,0.024992794,495543
67,0.9926816,0.28403103,0.36700422,495678
67,0.90623975,0.31882054,0.031678528,495789
67,0.91093343,0.12366921,0.31221843,496015
67,0.7333567,0.43700248,0.13647035,496134
67,0.72198224,0.328676,0.07173705,496311
67,0.88698375,0.4943942,0.011297405,496423
67,0.8907835,0.21645519,0.6940858,496595
67,0.9147726,0.2344257,0.2986657,496706
67,0.77768,0.2954889,0.036658436,496899
67,0.9305419,0.3406073,0.07908043,496900
67,0.8458315,0.091070056,0.5464447,497097
67,0.9193881,0.17698663,0.37044027,497214
67,0.8360575,0.42260948,0.11360821,497387
67,0.43424657,0.42379642,0.12454304,497561
67,0.9541897,0.40267482,0.09230751,497699
67,0.9176738,0.38535258,0.4662642,497825
67,0.7505175,0.38692063,0.62351257,497826
67,0.7340747,0.07938871,0.6999869,498015
67,0.96496034,0.18709764,0.19070053,498080
67,0.86452013,0.22575524,0.2920165,498214
67,0.82431567,0.22991747,0.35177407,498432
67,0.8670648,0.3694138,0.024010092,498618
67,0.9090208,0.26553053,0.38978094,498840
67,0.9281789,0.5186677,0.07846558,498994
67,0.8119198,0.08655849,0.46288508,499138
67,0.90410507,0.5022838,0.2526397,499294
67,0.8099342,0.09491345,0.40065533,499444
67,0.78593403,0.6171676,0.06601307,499549
67,0.84578705,0.31112945,0.08445966,499550
67,0.8870045,0.42337608,0.09258118,499732
67,0.9238663,0.39943013,0.109202,499860
67,0.9683016,0.34505105,0.03576517,500089
67,0.7514391,0.6899522,0.005441904,500091
67,0.8354038,0.22968179,0.28212458,500228
67,0.86694205,0.2903299,0.20563787,500384
67,0.8659433,0.28987888,0.06309077,500545
67,0.76053154,0.40269303,0.06737569,500670
67,0.7928673,0.32463133,0.24347222,500810
67,0.9539448,0.1486052,0.54583514,500959
67,0.9092969,0.3568129,0.018865645,501062
67,0.9276652,0.23159087,0.14511499,501261
67,0.97684246,0.32198876,0.094790995,501363
67,0.7791343,0.7882105,0.03909874,501364
67,0.8884244,0.23982152,0.31791702,501478
67,0.72748303,0.20537895,0.31920654,501479
67,0.8939478,0.11620569,0.32893768,501657
67,0.86879057,0.37802446,0.016405612,501779
67,0.940673,0.22451097,0.26730853,501877
67,0.8073623,0.41012526,0.024641603,501995
67,0.9181063,0.32338446,0.4372031,502124
67,0.78377455,0.82225406,0.015584171,502233
67,0.92703044,0.47912145,0.0459148,502354
67,0.8341931,0.16226482,0.69702816,502355
67,0.4566732,0.048348755,0.81489193,502479
67,0.972052,0.19685066,0.2401596,502673
67,0.83959377,0.13655117,0.772762,502811
67,0.9030103,0.33122352,0.05355805,502906
67,0.8837069,0.33001778,0.09470987,503078
67,0.69603246,0.052015632,0.4782345,503217
67,0.7764534,0.5424123,0.04597473,503425
67,0.94466716,0.27622998,0.18927863,503549
67,0.9008832,0.22010317,0.269234,503710
67,0.9178468,0.4130636,0.02967894,503861
67,0.6598974,0.1452846,0.30247706,504019
67,0.9271434,0.41703525,0.27050126,504144
67,0.9081508,0.3191132,0.11829105,504145
67,0.73399895,0.5589762,0.04407552,504311
67,0.9349834,0.2087813,0.1074599,504465
67,0.95607173,0.304339,0.2177741,504660
67,0.8542353,0.53345525,0.12585714,504770
67,0.5473488,0.09990555,0.6758152,504937
67,0.92286783,0.2469821,0.39884052,505059
67,0.80003124,0.23274252,0.16342866,505152
67,0.93914956,0.43383378,0.018565714,505346
67,0.92772317,0.31617793,0.029001087,505561
67,0.6368556,0.5984442,0.01593566,505694
67,0.8998771,0.43940762,0.015048474,505823
67,0.48692656,0.16371724,0.138179,505889
67,0.65708566,0.23942497,0.3127574,506009
67,0.79905534,0.12775007,0.14136955,506176
67,0.7963387,0.21691081,0.7479228,506177
67,0.90808284,0.20475489,0.1664342,506299
67,0.92266345,0.22314528,0.027638525,506399
67,0.4103384,0.31271213,0.8360608,506400
67,0.87048626,0.6459115,0.02026254,506555
67,0.9014299,0.1599116,0.3282361,506693
67,0.8880898,0.48692346,0.01062268,506835
67,0.9607785,0.13440707,0.6706836,506955
67,0.8603357,0.27037606,0.21275723,507089
67,0.67584515,0.5168374,0.04862851,507284
67,0.84640884,0.5441994,0.03607437,507360
67,0.88621,0.597938,0.034938395,507560
67,0.9021098,0.44780505,0.063930124,507703
67,0.8342115,0.38007635,0.05534762,507929
67,0.86821187,0.33686882,0.029914081,508012
67,0.9396135,0.6110472,0.02146995,508108
67,0.8760772,0.373119,0.029900134,508235
67,0.55580264,0.9697492,0.022242963,508236
67,0.8481169,0.2530045,0.28172258,508358
67,0.5257701,0.5260466,0.55061316,508359
67,0.9058134,0.5264943,0.038455844,508501
67,0.62562466,0.1200915,0.5435412,508644
67,0.7954614,0.122161955,0.29032356,508735
67,0.8807734,0.6593188,0.010226548,508867
67,0.9375968,0.40580258,0.017798573,509065
67,0.95251596,0.4238749,0.038669795,509213
67,0.7261335,0.2848385,0.24213347,509330
67,0.82401305,0.6045107,0.02747938,509660
67,0.9422498,0.18274477,0.31148666,509820
67,0.80614173,0.5024403,0.015404195,509978
67,0.87728024,0.44242832,0.021436125,510067
67,0.7926469,0.18758485,0.22211668,510225
67,0.94650567,0.26012698,0.04181859,510351
67,0.7617867,0.5434042,0.012345791,510445
67,0.9100824,0.4742006,0.027039438,510597
67,0.8799726,0.21764562,0.32908863,510751
67,0.863386,0.48779428,0.1456554,510852
67,0.76421285,0.49467328,0.029625028,511028
67,0.8289354,0.2730064,0.343903,511163
67,0.9159422,0.11840284,0.27036577,511263
67,0.9022387,0.21652982,0.21590695,511452
67,0.7556741,0.58917725,0.040645033,511593
67,0.9065793,0.43713346,0.024529517,511675
67,0.74832714,0.13722605,0.42409846,511865
67,0.819922,0.17636785,0.4051249,511970
67,0.84997934,0.3054095,0.3436458,512092
67,0.85735136,0.06411436,0.7961863,512248
67,0.9490864,0.15794015,0.08901271,512389
67,0.9216291,0.34079584,0.035045296,512554
67,0.625358,0.13851637,0.64522386,512642
67,0.9071874,0.28225046,0.26709813,512798
67,0.9362056,0.27340198,0.039823204,512912
67,0.87499356,0.20336053,0.52357745,513002
67,0.839953,0.32408488,0.19780797,513248
67,0.8272777,0.46149093,0.022856653,513317
67,0.93111557,0.19417313,0.26851237,513446
67,0.86184454,0.27766222,0.33810836,513764
67,0.94594574,0.33597934,0.14390919,513886
67,0.82398486,0.100304395,0.43768176,513944
67,0.8988898,0.24580985,0.21303159,513988
67,0.938401,0.11343816,0.44186524,514150
67,0.75255346,0.33690184,0.16468883,514243
67,0.8661255,0.3560105,0.18309078,514372
67,0.89021635,0.43070138,0.113095015,514475
67,0.8894412,0.35456276,0.026239842,514569
67,0.8101807,0.85079694,0.027387947,514684
67,0.9641731,0.23619145,0.13082203,514755
67,0.93522656,0.54072857,0.018817425,514756
67,0.85600185,0.6712185,0.022200465,514847
67,0.95178354,0.19125244,0.14970991,514956
67,0.937623,0.20990512,0.026848853,515098
67,0.49488112,0.34586054,0.23046526,515276
67,0.9404799,0.3280385,0.05210808,515373
67,0.8858194,0.15746126,0.32201648,515521
67,0.8560177,0.4476532,0.014682025,515677
67,0.88820195,0.20988196,0.14677131,515784
67,0.86809474,0.3550012,0.017227143,515970
67,0.7970664,0.43378496,0.10866493,516084
67,0.9005012,0.22427535,0.09766969,516293
67,0.88765526,0.23191947,0.23559827,516439
67,0.8395872,0.4863193,0.043821275,516539
67,0.90854776,0.38054252,0.015607715,516708
67,0.7750535,0.42965308,0.0651021,516766
67,0.79555917,0.51648444,0.044453204,516876
67,0.7145482,0.43267328,0.058525592,516984
67,0.75745887,0.37301606,0.14937079,517135
67,0.89474976,0.21858686,0.41067868,517292
67,0.6762749,0.57149786,0.012571156,517354
67,0.75219405,0.33475053,0.13541606,517712
67,0.79274714,0.42105895,0.1088357,517870
67,0.7314049,0.14476863,0.38516024,518025
67,0.8385188,0.36939603,0.08309731,518068
67,0.9125687,0.19074827,0.44384387,518214
67,0.97253007,0.2735543,0.20738745,518334
67,0.8448726,0.27658266,0.17666313,518398
67,0.94331515,0.26891997,0.12714437,518581
67,0.84050536,0.6546506,0.02779907,518688
67,0.65530264,0.5585023,0.07508662,518828
67,0.839029,0.21831214,0.28492424,518977
67,0.84599674,0.28766078,0.3713385,519140
67,0.93026274,0.22493246,0.42510346,519227
67,0.89220583,0.51535195,0.051319003,519328
67,0.8914673,0.4361782,0.15557507,519440
67,0.74677825,0.38352674,0.08910304,519492
67,0.6397944,0.91439325,0.014620066,519493
67,0.8559075,0.4369714,0.05991301,519630
67,0.7781073,0.11262509,0.6886008,519631
67,0.7218509,0.53850734,0.010957778,519800
67,0.9465381,0.10395813,0.18641922,519904
67,0.8316866,0.15870535,0.40351194,520068
67,0.8605462,0.32704353,0.11365855,520150
67,0.9284353,0.34431067,0.04840833,520299
67,0.7879925,0.40267426,0.08698359,520432
67,0.96254575,0.25367272,0.39363188,520521
67,0.8986838,0.37573165,0.22626966,520662
67,0.8225136,0.38749135,0.03178695,520769
67,0.6935552,0.48344,0.108308524,520983
67,0.9209633,0.29907244,0.06423378,521093
67,0.88991725,0.25608653,0.28068554,521215
67,0.9023452,0.3131075,0.27149832,521300
67,0.8390566,0.89255905,0.06614944,521451
67,0.74737585,0.8818214,0.029179484,521654
67,0.90029955,0.26270896,0.13800853,521823
67,0.3654166,0.051949322,0.5455437,521967
67,0.9384903,0.46297288,0.026282698,522053
67,0.9413555,0.29959983,0.2267656,522198
67,0.8991307,0.24188629,0.17649528,522301
67,0.78518105,0.2494798,0.4044055,522417
67,0.9198917,0.51207316,0.019708812,522514
67,0.8721347,0.22235584,0.4000534,522640
67,0.8939612,0.21909061,0.3321784,522703
67,0.6315511,0.17867357,0.53092235,522810
67,0.8116986,0.21148935,0.6209361,522914
67,0.8321676,0.16199014,0.53943783,522991
67,0.57939833,0.1451666,0.08906174,523125
67,0.7492045,0.5762304,0.07322246,523249
67,0.84248996,0.05705458,0.48065516,523439
67,0.83237433,0.456106,0.11187178,523597
67,0.76486266,0.44844168,0.06963584,523751
67,0.80806166,0.25817996,0.57278824,523922
67,0.87122655,0.322186,0.20765302,524008
67,0.40096965,0.70677364,0.019380122,524461
67,0.97134495,0.21224293,0.23981011,524596
67,0.82450247,0.32556146,0.19997862,524655
67,0.8826562,0.32524174,0.5108049,524656
67,0.66182566,0.18731886,0.42248413,524775
67,0.8801098,0.42595446,0.1817033,524903
67,0.9356879,0.3814261,0.011879921,525008
67,0.7717532,0.21988696,0.12388575,525178
67,0.84845525,0.39542985,0.10972506,525256
67,0.8196932,0.48914355,0.06564665,525335
67,0.9219538,0.38120624,0.010995716,525468
67,0.9240079,0.48349813,0.025480479,525573
67,0.89846385,0.08918372,0.5825886,525658
67,0.8398917,0.3001098,0.20434579,525765
67,0.874215,0.19794375,0.021054,525870
67,0.9141125,0.28811395,0.1837815,525958
67,0.90985507,0.42162335,0.08550948,526033
67,0.8586783,0.43881693,0.27740303,526117
67,0.81178665,0.2517263,0.2731771,526235
67,0.9353527,0.21189955,0.1272906,526303
67,0.8573043,0.09216869,0.7413108,526398
67,0.9370605,0.32891488,0.061317235,526502
67,0.88568985,0.097165585,0.40061954,526596
67,0.7615218,0.40009746,0.18421358,526774
67,0.81346774,0.35903585,0.104572624,526875
67,0.9432564,0.45249736,0.086714655,526993
67,0.9059061,0.19317648,0.28092194,527090
67,0.7632129,0.29004496,0.39467266,527160
67,0.8630835,0.34034425,0.04197696,527271
67,0.8453807,0.52967995,0.011979759,527411
67,0.93080413,0.31974185,0.051735938,527609
67,0.85712624,0.18819878,0.25236392,527759
67,0.8676883,0.22762415,0.5549501,527863
67,0.8097376,0.45079148,0.10643065,527941
67,0.79207516,0.3408596,0.22056156,528011
67,0.93013567,0.32197836,0.123470336,528151
67,0.87060654,0.494179,0.026390284,528252
67,0.907158,0.43506306,0.05948192,528333
67,0.8473402,0.57719857,0.018771023,528334
67,0.69923633,0.466952,0.24077469,528398
67,0.8843505,0.4111945,0.27627432,528494
67,0.9672385,0.29969528,0.04703757,528611
67,0.8808239,0.20159405,0.6438521,528728
67,0.68263054,0.9699569,0.09031683,528882
67,0.7453125,0.34502983,0.13093907,529008
67,0.846956,0.13285625,0.59073544,529105
67,0.92242247,0.4449652,0.09373626,529265
67,0.7918464,0.3789799,0.07669309,529387
67,0.97007185,0.1293174,0.11944488,529685
67,0.92967844,0.21165529,0.10817227,529772
67,0.816342,0.4401809,0.06594065,529867
67,0.82760334,0.09544659,0.431922,530007
67,0.8249662,0.0664033,0.60949504,530084
67,0.8255109,0.79645514,0.010537475,530167
67,0.62903196,0.30410558,0.10892549,530262
67,0.92889464,0.5178949,0.04807979,530340
67,0.8894196,0.24269223,0.15859285,530445
67,0.89091027,0.38554668,0.22235063,530641
67,0.9297785,0.34649986,0.017796934,530795
67,0.8790053,0.45820493,0.017255306,530909
67,0.7572863,0.07832089,0.749364,530980
67,0.8636024,0.5721394,0.019744098,531065
67,0.94786495,0.24400228,0.2783416,531348
67,0.85791117,0.5063193,0.013432741,531421
67,0.909529,0.43061924,0.032765,531514
67,0.58910257,0.68736875,0.021930367,531831
67,0.7558311,0.1700745,0.3858301,531957
67,0.82940686,0.06690833,0.5809915,532070
67,0.6903347,0.303467,0.085324526,532143
67,0.9031333,0.3745185,0.03907889,532230
67,0.7616409,0.4628702,0.058190256,532393
67,0.8317594,0.36370298,0.1110279,532480
67,0.8264338,0.42780238,0.05886087,532547
67,0.8871733,0.20207289,0.1726278,532728
67,0.70434916,0.07807037,0.6191103,532817
67,0.68561035,0.68129015,0.004731506,532881
67,0.6294775,0.30000168,0.06218803,532985
67,0.80999994,0.70739746,0.07511741,533050
67,0.8120927,0.7443582,0.110978305,533169
67,0.73886573,0.30816936,0.21984977,533278
67,0.9208701,0.48178434,0.212347,533406
67,0.9208395,0.30299342,0.25446707,533673
67,0.8308494,0.25246704,0.16949537,533794
67,0.8502979,0.16883832,0.11191538,533921
67,0.71565896,0.4814187,0.15138802,534078
67,0.71398616,0.55232555,0.030613035,534193
67,0.8487783,0.15082017,0.43125057,534322
67,0.7744183,0.378703,0.17804027,534426
67,0.9614922,0.19283828,0.082542896,534546
67,0.6973181,0.4680316,0.10687092,534624
67,0.9337301,0.20317316,0.38069007,534677
67,0.8359802,0.2156679,0.75997293,534822
67,0.6866428,0.22454438,0.23162296,534931
67,0.8671718,0.32397115,0.09486392,535018
67,0.8089694,0.8114984,0.29715914,535088
67,0.82195354,0.62222004,0.0152255,535202
67,0.81121385,0.45065552,0.03284082,535288
67,0.82776845,0.47567135,0.03905171,535438
67,0.8825862,0.31170607,0.1424587,535543
67,0.6634126,0.33793432,0.25487968,535648
67,0.85265744,0.23028639,0.12736991,535771
67,0.87896633,0.25005168,0.21411535,535874
67,0.93678963,0.16719776,0.34372452,535944
67,0.8912542,0.30251783,0.10191369,536195
67,0.89907295,0.15822947,0.62050694,536333
67,0.7155608,0.2788247,0.25124034,536405
67,0.6184381,0.6224652,0.038451016,536490
67,0.70188737,0.5445446,0.2294113,536563
67,0.63659537,0.18071091,0.6468792,536686
67,0.9030595,0.27170408,0.37290433,536775
67,0.5146291,0.2934088,0.02586636,536874
67,0.8417243,0.36651033,0.25497028,536978
67,0.9293823,0.27291545,0.062195897,537039
67,0.7942294,0.2804066,0.24856138,537115
67,0.8726433,0.22437531,0.14523181,537167
67,0.8899505,0.31084704,0.18544981,537168
67,0.8516482,0.40991804,0.07803717,537303
67,0.9216101,0.35799557,0.44781628,537397
67,0.6820224,0.46787277,0.08744988,537673
67,0.79058576,0.43155906,0.12929606,537790
67,0.92695016,0.37758225,0.27360612,537932
67,0.88030493,0.15477467,0.032072365,538061
67,0.7739947,0.06741217,0.3907371,538157
67,0.7762382,0.68228513,0.023009092,538248
67,0.823166,0.54023856,0.024490833,538336
67,0.51697326,0.77486724,0.258874,538418
67,0.6584894,0.5702898,0.15434903,538507
67,0.410373,0.509974,0.05445999,538592
67,0.8591197,0.46497935,0.20336604,538703
67,0.8901429,0.040737987,0.5896461,538816
67,0.73790497,0.20735356,0.46796542,539129
67,0.46450597,0.4394119,0.08007556,539303
67,0.93218684,0.33877665,0.16251993,539304
67,0.7566322,0.17437452,0.34502077,539386
67,0.7392857,0.49228895,0.020444632,539477
67,0.7819288,0.43087062,0.12988806,539499
67,0.95128644,0.57816654,0.058110356,539632
67,0.82093275,0.13716906,0.39199036,539731
67,0.489029,0.6123861,0.167939,539843
67,0.9479834,0.18368599,0.22128296,539909
67,0.8499849,0.63100064,0.040882617,540003
67,0.9350457,0.16250941,0.18835342,540085
67,0.6495535,0.2039879,0.3949608,540161
67,0.86418307,0.50731564,0.18669173,540242
67,0.824601,0.47831228,0.3712586,540298
67,0.8024391,0.19888008,0.49695992,540369
67,0.85109097,0.11348027,0.41131353,540465
67,0.7968247,0.12976775,0.46761176,540544
67,0.58582926,0.8961586,0.14325675,540677
67,0.88736355,0.37899807,0.20854571,540805
67,0.8952575,0.31698692,0.7685348,540925
67,0.359406,0.6384704,0.040881038,541033
67,0.69640076,0.3789565,0.04907167,541267
67,0.93840253,0.22131667,0.36006212,541321
67,0.8411372,0.38263378,0.21405867,541384
67,0.8663211,0.14669123,0.2149165,541476
67,0.86953765,0.30319184,0.09411305,541576
67,0.8287698,0.08145204,0.40557402,541662
67,0.7743448,0.39825267,0.14151546,541735
67,0.9456296,0.3883891,0.022776306,541803
67,0.89079905,0.3038637,0.21400589,541870
67,0.86024314,0.6294527,0.13272089,541966
67,0.43056914,0.3809035,0.3061138,542211
67,0.9302442,0.36834657,0.0991689,542323
67,0.9582094,0.1726476,0.20028481,542390
67,0.66587883,0.44577533,0.19139501,542506
67,0.5709717,0.93680906,0.02802658,542507
67,0.8991882,0.38580966,0.13729301,542549
67,0.7682464,0.4169432,0.03807354,542632
67,0.93638,0.44548747,0.35256082,542859
67,0.751462,0.15669802,0.36400318,542997
67,0.8695675,0.48258865,0.13881075,543065
67,0.8083445,0.24854922,0.7071685,543199
67,0.8372631,0.6492059,0.07299885,543415
67,0.88312376,0.529226,0.010793358,543577
67,0.935004,0.27945787,0.05841571,543776
67,0.7218048,0.6408154,0.06481224,543873
67,0.9025543,0.20950067,0.10246599,543979
67,0.8889065,0.33735514,0.1379785,544058
67,0.69230103,0.13880062,0.6631693,544156
67,0.81969255,0.71413,0.011953026,544264
67,0.929049,0.19827402,0.08164084,544397
67,0.74204093,0.14660633,0.24052775,544458
67,0.4913088,0.60869336,0.021805525,544513
67,0.8559475,0.39042628,0.04165399,544580
67,0.6998716,0.43446293,0.4244279,544872
67,0.72422874,0.3596843,0.054190874,545161
67,0.87861776,0.2026721,0.06942582,545207
67,0.70202255,0.67487067,0.07396504,545285
67,0.36153156,0.61690354,0.055279076,545381
67,0.8790995,0.34770733,0.018429339,545461
67,0.7600535,0.16645959,0.6193569,545498
67,0.92682743,0.4377005,0.038208693,545606
67,0.65800387,0.38750955,0.20104012,545683
67,0.9003899,0.27557665,0.06743315,545739
67,0.4928139,0.100554526,0.69881177,545820
67,0.90370184,0.42389345,0.036905706,545887
67,0.86927736,0.40010116,0.048395663,545965
67,0.77152765,0.06016794,0.6423265,546053
67,0.93580866,0.45584592,0.01969397,546145
67,0.7959953,0.34942085,0.30222237,546208
67,0.91594154,0.21182463,0.22310501,546314
67,0.5331408,0.46584862,0.16217333,546410
67,0.7369294,0.82524395,0.05524522,546645
67,0.7038702,0.40416753,0.2810431,546754
67,0.9258456,0.26682723,0.11917043,546863
